Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Galaxy Digital,@GalaxyDigital,2019-03-01T20:13:24.000Z,False,Good things are in the works. Stay tuned for more info coming next week!,0,0,2,0,[],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1101576188487782400,tweet_id:1101576188487782400
Galaxy Digital,@GalaxyDigital,2019-02-06T14:22:58.000Z,False,The forgot password button is also there if you are not sure what that might be. We are hard at work resolving this issue for you!,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1093153077916590083,tweet_id:1093153077916590083
Galaxy Digital,@GalaxyDigital,2019-02-06T14:22:52.000Z,False,Good Morning! Due to some recent Facebook updates we're having a small snafu with the Facebook login button on your Connect site. You should be able to access your account by using the same credentials you use for your Facebook account just in the normal login fields.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1093153054164246529,tweet_id:1093153054164246529
Galaxy Digital,@GalaxyDigital,2019-02-04T20:13:58.000Z,False,"Hi everyone! My name is Amanda, and I will be taking over our Twitter account this year. First up, I want to introduce you to our new and improved Forums! https://galaxydigital.freshdesk.com/support/discussions… We hope you reach out to us with your questions and successes! #connected",1,0,2,0,['#connected'],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1092516633363525634,tweet_id:1092516633363525634
Galaxy Digital,@GalaxyDigital,2019-02-01T22:01:31.000Z,False,"Wishing you a wonderful and warmer weekend! Check out the different ""snow"" scenes from a few of our dedicated admins, Kayla Bieszk and Jenny O'Donnell.",0,0,2,0,[],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1091456539288846336,tweet_id:1091456539288846336
Galaxy Digital,@GalaxyDigital,2019-01-30T19:16:20.000Z,False,"Today is a great day for an exciting new release! Watch this video, https://vimeo.com/311511187, for a tour of some of the newest management features available today on all Connect sites. Check your inbox for more!",0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1090690190618886146,tweet_id:1090690190618886146
Galaxy Digital,@GalaxyDigital,2019-01-29T20:04:46.000Z,False,"Update Delay: Although we have closed our offices due to snow and ice, we are working hard to bring our newest update to you! We will post news here and let you know the moment the update comes to a Connect site near you. Warm wishes from all of us here at GalaxyDigital!",0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1090339994839990272,tweet_id:1090339994839990272
Galaxy Digital,@GalaxyDigital,2019-01-28T21:43:18.000Z,False,"Here's a little something to launch your week off to a great start: Tomorrow, we will be releasing an exciting new update for all Connect sites. Check back here for more!",1,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1090002401438900227,tweet_id:1090002401438900227
Galaxy Digital,@GalaxyDigital,2019-01-25T20:15:10.000Z,False,Stay tuned for our exciting new release for all #Connect platforms next Tuesday 1.29.2019!,0,0,1,0,['#Connect'],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1088893057410523141,tweet_id:1088893057410523141
Galaxy Digital,@GalaxyDigital,2019-01-21T15:03:09.000Z,False,"In honor of Martin Luther King Jr., may we all find a way to celebrate our neighbors near and far through peaceful service and gratitude. 

“Everybody can be great … because anybody can serve...You only need a heart full of grace. A soul generated by love.” ~MLK Jr.",0,0,2,0,[],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1087364984483602433,tweet_id:1087364984483602433
Galaxy Digital,@GalaxyDigital,2019-01-18T15:15:34.000Z,False,"A #community needs assessment is an important step for nonprofits when creating their programs. By conducting this assessment, a #nonprofit is better prepared to meet the needs of those they serve. Learn how to conduct your own assessment:",0,0,0,0,"['#community', '#nonprofit']",[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1086280946930851840,tweet_id:1086280946930851840
Galaxy Digital,@GalaxyDigital,2019-01-08T13:48:00.000Z,False,"Now that the holidays are over, it's time to recognize those who made a positive difference for your #nonprofit in 2018. Looking for ideas? Check out this article on ways to thank your holiday campaign donors!",0,2,7,0,['#nonprofit'],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1082635032332812288,tweet_id:1082635032332812288
Galaxy Digital,@GalaxyDigital,2019-01-07T12:54:02.000Z,False,Is your #Connect site ready for 2019? Here are some simple actions you can take to ensure that your #nonprofit #volunteer site is all set for the new year!,0,0,0,0,"['#Connect', '#nonprofit', '#volunteer']",[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1082259061280776193,tweet_id:1082259061280776193
Galaxy Digital,@GalaxyDigital,2019-01-04T17:32:49.000Z,False,"Happy 2019 to our amazing Galaxy Digital clients! Check out our first blog post of the year on #nonprofit resolutions for 2019, and let us know about YOUR #volunteerism and #community resolutions!",0,3,6,0,"['#nonprofit', '#volunteerism', '#community']",[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1081242056310296576,tweet_id:1081242056310296576
Galaxy Digital,@GalaxyDigital,2018-12-31T21:59:11.000Z,False,,0,0,2,0,[],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1079859540479430662,tweet_id:1079859540479430662
United Way,@UnitedWay,2018-12-17T16:05:03.000Z,False,"Join hands with your neighbors this holiday season by giving the gift of energy savings to those who need it most.  

We're partnering with @nest by  to help low-income customers pay their energy bills. YOU can help: http://nest.com/powerproject #powerproject",0,6,15,0,['#powerproject'],['@Google'],['\\U0001f496'],https://pbs.twimg.com/profile_images/1807770905491156992/9hAREYnH_normal.jpg,https://x.com/UnitedWay/status/1074696987663044609,tweet_id:1074696987663044609
Asheville Habitat,@AVLHabitat,2018-12-05T13:14:12.000Z,False,"Today is International Volunteer Day, the perfect time to mention that we have spots available on a service trip to Guatemala April 6-14, 2019. Please contact Joel at jjohnson@ashevillehabitat.org if you'd like to learn more. #InternationalVolunteerDay #habitat",0,1,3,0,"['#InternationalVolunteerDay', '#habitat']",[],[],https://pbs.twimg.com/profile_images/1597956907112726530/mlXjqL-I_normal.jpg,https://x.com/AVLHabitat/status/1070305337364893696,tweet_id:1070305337364893696
Galaxy Digital,@GalaxyDigital,2018-11-26T21:14:30.000Z,False,,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1067164718555643904,tweet_id:1067164718555643904
Galaxy Digital,@GalaxyDigital,2018-11-22T14:33:05.000Z,False,Happy Thanksgiving from all of us at Galaxy Digital!,0,0,4,0,[],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1065614148552278016,tweet_id:1065614148552278016
GivingTuesday,@GivingTuesday,2018-11-20T19:56:16.000Z,False,"What if everyone around the world, gave together, on one day?  
November 27, 2018 #GivingTuesday",14,341,367,0,['#GivingTuesday'],[],['\\U0001f30e'],https://pbs.twimg.com/profile_images/1716895624396980224/Pcdxvj03_normal.jpg,https://x.com/GivingTuesday/status/1064970702430842881,tweet_id:1064970702430842881
Galaxy Digital,@GalaxyDigital,2018-11-20T16:25:48.000Z,False,An #internship program can benefit your #nonprofit while providing valuable work experience to a student or recent grad. It's also a great way to introduce new #volunteers to your cause. Learn how to hire the right interns for your organization!,0,1,2,0,"['#internship', '#nonprofit', '#volunteers']",[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1064917736860594176,tweet_id:1064917736860594176
Galaxy Digital,@GalaxyDigital,2018-11-16T15:17:51.000Z,False,"In Part 2 of our #philanthropy #trends blog series, we look at the #technology trends that #nonprofits should be aware of going into 2019!",0,0,2,0,"['#philanthropy', '#trends', '#technology', '#nonprofits']",[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1063451087854886912,tweet_id:1063451087854886912
America's Service Commissions,@statecommission,2018-11-14T00:50:33.000Z,False,"Congratulations to this year's Top 10 Volunteer States from 's new Volunteering in America report (http://serve.gov):

1) Utah
2) Minnesota
3) Oregon
4) Iowa
5) Alaska
6) Nebraska
7) D.C.
8) Montana
9) Maine
10) Idaho",0,13,20,0,"['', '']",['@NationalService'],['\\U0001f929'],https://pbs.twimg.com/profile_images/1696587786017476608/GKk--ewo_normal.jpg,https://x.com/statecommission/status/1062508045916430336,tweet_id:1062508045916430336
Galaxy Digital,@GalaxyDigital,2018-11-13T18:53:27.000Z,False,Is your nonprofit ready for 2019? Our latest blog post looks at #philanthropy trends that #nonprofits can expect to see in 2019! https://tinyurl.com/y7acmgpv,0,0,0,0,"['#philanthropy', '#nonprofits']",[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1062418179094466562,tweet_id:1062418179094466562
Lizza M. Morales#SAGAFTRA Committee Member,@xoxoLizza,2018-11-02T15:00:43.000Z,False,The latest The #Nonprofit Report! https://paper.li/xoxoLizza/1293436588?edition_id=102f3620-deb0-11e8-842a-0cc47a0d1609… Thanks to  @MasseyConsultin  #nonprofit #job,0,1,3,0,"['#Nonprofit', '#nonprofit', '#job']","['@GalaxyDigital', '@TopNonprofits']",[],https://pbs.twimg.com/profile_images/1413199139190427650/eahR6wR6_normal.jpg,https://x.com/xoxoLizza/status/1058373342921666560,tweet_id:1058373342921666560
Galaxy Digital,@GalaxyDigital,2018-11-01T20:04:58.000Z,False,Teen #volunteerism is can bring great value to both your #volunteers and your #nonprofit. Learn more about the benefits of making volunteer opportunities available to your community's teens!,0,1,1,0,"['#volunteerism', '#volunteers', '#nonprofit']",[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1058087523300323328,tweet_id:1058087523300323328
1MillionCups AVL,@1MillionCupsAVL,2018-10-24T16:00:17.000Z,False,Don't miss the @HATCHAVL Happy Hour tonight! https://buff.ly/2Am3Ih0  @EmilyHBreedlove   #recpreneur #avlevents #avlbiz #avlstartups        ,0,3,4,0,"['#recpreneur', '#avlevents', '#avlbiz', '#avlstartups']","['@WedgeBrewingCo', '@Bellyak', '@heyatbay', '@Anthroware', '@ventureAVL', '@supportedly', '@popbenefits', '@BurbanAsheville', '@LoLo_Gifts', '@GalaxyDigital', '@PlumPrint']",[],https://pbs.twimg.com/profile_images/489435251857297409/14vIjvHN_normal.jpeg,https://x.com/1MillionCupsAVL/status/1055126845216251904,tweet_id:1055126845216251904
Galaxy Digital,@GalaxyDigital,2018-10-24T13:38:57.000Z,False,"It's late October, and many #nonprofits anticipate a busy holiday #volunteer season ahead. But how can you sustain volunteers' enthusiasm into the new year -- and beyond? Read these tips for turning your seasonal volunteers into year-round supporters! https://bit.ly/2EEBPoA",0,0,1,0,"['#nonprofits', '#volunteer']",[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1055091275882487814,tweet_id:1055091275882487814
Galaxy Digital,@GalaxyDigital,2018-10-18T18:23:51.000Z,False,"Twice a year our company participates in 's Days of Impact. Our 2nd crew had a blast today working with  at Vance Elementary School. We got our hands dirty weeding, mulching,and helping build a pergola for the students! We're thrilled to #liveunitedabc!",0,2,4,0,['#liveunitedabc'],"['@UnitedWayABC', '@TheRootsFound']",[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1052988644624125952,tweet_id:1052988644624125952
UnitedWayABC,@UnitedWayABC,2018-10-18T12:09:56.000Z,False,"Big thanks to   for their continued support in our Bi-Annual Days of Impact, running today and tomorrow, supporting 24 regional nonprofits and schools on 40 needed projects with 450 registered volunteers representing 33 businesses from across Western North Carolina.",0,2,3,0,[],['@GalaxyDigital'],[],https://pbs.twimg.com/profile_images/450642997621698560/133BTg7z_normal.png,https://x.com/UnitedWayABC/status/1052894548119232512,tweet_id:1052894548119232512
Galaxy Digital,@GalaxyDigital,2018-10-17T20:05:42.000Z,False,Today we headed to Ira B. Jones Elementary to spruce up their space and participate in  2018 Days of Impact! We love the chance to make a difference in our community and we're grateful that we get to #liveunitedabc. Our second group can't wait to #volunteer tomorrow!,0,2,4,0,"['#liveunitedabc', '#volunteer']",['@UnitedWayABC'],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1052651888225779713,tweet_id:1052651888225779713
Rappahannock UW,@rappunitedway,2018-10-16T15:53:33.000Z,False,Here is how you can help United Way help those effected by hurricane Michael.  #liveunited,0,1,1,0,['#liveunited'],[],[],https://pbs.twimg.com/profile_images/1140960460939911169/orK1IIrD_normal.png,https://x.com/rappunitedway/status/1052226044374204417,tweet_id:1052226044374204417
United Way,@UnitedWay,2018-10-16T15:03:32.000Z,False,"Today is #WorldFoodDay! 

We believe communities are stronger when our neighbors have food on their table, but the fact is, too many families still go hungry.

United Way fights to end hunger with brands like,  who have the same vision as us!",1,6,31,0,['#WorldFoodDay'],['@KelloggCompany'],[],https://pbs.twimg.com/profile_images/1807770905491156992/9hAREYnH_normal.jpg,https://x.com/UnitedWay/status/1052213460237463553,tweet_id:1052213460237463553
Sterling Volunteers,@SterlingVols,2018-10-15T15:31:12.000Z,False,Have you missed one of our informative webinars? Catch up on the recently held Verified Volunteers webinars by watching them OnDemand. Or sign up for an upcoming webinar! Access them via our website. https://hubs.ly/H0f2BPx0,0,1,0,0,[],[],[],https://pbs.twimg.com/profile_images/1418599438256381956/NB0JIPyg_normal.jpg,https://x.com/SterlingVols/status/1051858032618078210,tweet_id:1051858032618078210
FEMA Region 4,@femaregion4,2018-10-14T18:02:06.000Z,True,"Teams, like the ones seen here in Panama City, continue to distribute essential supplies, like food and water, to survivors impacted by #Michael. To find a distribution center near you, visit: http://floridadisaster.org/info/  and http://gema.ga.gov",12,133,247,0,['#Michael'],[],[],https://pbs.twimg.com/profile_images/1085641507720347653/ZALFTnv3_normal.jpg,https://x.com/femaregion4/status/1051533622644228096,tweet_id:1051533622644228096
Galaxy Digital,@GalaxyDigital,2018-10-12T14:31:01.000Z,False,Wondering how to help those affected by #HurricaneMichael? https://nola.com/hurricane/index.ssf/2018/10/here_are_ways_to_help_the_vict.html…,0,1,1,0,['#HurricaneMichael'],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1050755726208102407,tweet_id:1050755726208102407
Galaxy Digital,@GalaxyDigital,2018-10-11T21:25:28.000Z,False,Our series on holiday initiatives continues with some steps to prepare for the holiday #volunteering season at your #nonprofit!,0,0,0,0,"['#volunteering', '#nonprofit']",[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1050497637164740609,tweet_id:1050497637164740609
American Red Cross,@RedCross,2018-10-10T14:39:32.000Z,True,"If you’re a pet owner who lives in an area that will be affected by #HurricaneMichael, check out this list of resources to help keep your furry friends safe https://redrover.org/news/hurricanemichael/…",7,172,219,0,['#HurricaneMichael'],[],['\\u27a1\\ufe0f'],https://pbs.twimg.com/profile_images/1542533870008016899/HtPYMRjs_normal.jpg,https://x.com/RedCross/status/1050033091413127168,tweet_id:1050033091413127168
Sterling Volunteers,@SterlingVols,2018-10-08T15:20:22.000Z,False,Get started with your volunteer background screening in five easy steps! Volunteer screening just got easier! https://hubs.ly/H0f1J9q0,0,1,0,0,[],[],[],https://pbs.twimg.com/profile_images/1418599438256381956/NB0JIPyg_normal.jpg,https://x.com/SterlingVols/status/1049318591806541829,tweet_id:1049318591806541829
Galaxy Digital,@GalaxyDigital,2018-10-04T14:11:44.000Z,False,"It's never too soon  for holiday planning! With a little help from our friends at @UWwashtenaw, , and @VCWhatcom, we've put together this brief guide to using Connect platform initiatives to plan and manage your community's holiday #volunteerism! https://tinyurl.com/ycobfklk",0,0,1,0,['#volunteerism'],['@UWPC'],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1047851768305082369,tweet_id:1047851768305082369
Galaxy Digital,@GalaxyDigital,2018-10-01T16:05:13.000Z,False,Last week we looked at how volunteering is good for families. Now we delve into how your #nonprofit can encourage family #volunteering! https://tinyurl.com/y9drddhf,0,1,2,0,"['#nonprofit', '#volunteering']",[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1046793166333075457,tweet_id:1046793166333075457
Galaxy Digital,@GalaxyDigital,2018-09-28T12:12:42.000Z,False,"Volunteering is a dynamic, enriching experience for adults and children alike, and more families are looking to volunteering as a way to spend time together. Learn how volunteering can benefit the whole family. https://tinyurl.com/y8uauzoj",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1045647487036510208,tweet_id:1045647487036510208
Galaxy Digital,@GalaxyDigital,2018-09-25T13:30:05.000Z,False,"Who doesn't love senior volunteers? They often have the time, skills, and dedication to help their communities--and they're some of the most frequent volunteers out there! See why senior volunteers are vital members of your #nonprofit #volunteer pool! https://tinyurl.com/ycmcypzh",0,0,1,0,"['#nonprofit', '#volunteer']",[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1044579797177970688,tweet_id:1044579797177970688
Galaxy Digital,@GalaxyDigital,2018-09-21T12:45:43.000Z,False,New to Galaxy Digital? Willamalane Park and Rec recently shared their 6 Tips for a Successful Site Launch with us! Learn how  ensured early success in engaging #volunteers with their Community Connect platform!,0,0,0,0,['#volunteers'],['@Willamalane'],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1043119081057132545,tweet_id:1043119081057132545
1% for the Planet,@1PercentFTP,2018-09-19T19:04:13.000Z,False,"""It takes individuals making changes on a small scale, to collectively make a positive difference to our planet on a larger scale,"" says a founding individual member Greg Stanfield, who has since onboarded his company . Thanks to all who give back #fortheplanet!",0,4,6,0,['#fortheplanet'],['@f_g_design'],[],https://pbs.twimg.com/profile_images/971766023341903872/b9XhhBJM_normal.jpg,https://x.com/1PercentFTP/status/1042489556552114178,tweet_id:1042489556552114178
Habitat for Humanity GTA,@HabitatGTA,2018-09-18T15:00:47.000Z,True,"To all our friends observing, we wish you an easy and meaningful fast. G'mar Hatima Tova! #YomKippur",0,1,6,0,['#YomKippur'],[],[],https://pbs.twimg.com/profile_images/1317153721806094336/hTBl1yHu_normal.jpg,https://x.com/HabitatGTA/status/1042065908015886336,tweet_id:1042065908015886336
Galaxy Digital,@GalaxyDigital,2018-09-18T17:06:11.000Z,False,"Thank you for the shout, . We are honored and humbled that our volunteer management software is being used to help facilitate #FlorenceHurricane2018 recovery efforts across NC and SC!",0,1,5,0,['#FlorenceHurricane2018'],['@statecommission'],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1042097465485406208,tweet_id:1042097465485406208
FEMA,@fema,2018-09-12T14:19:24.000Z,True,"If you need to evacuate for Hurricane #Florence, today is your last day to go before the storm arrives. You can text SHELTER and your zip code (i.e. SHELTER 12345) to 4FEMA (43362) to locate an open emergency shelter near you.",74,1.6K,1.1K,0,['#Florence'],[],[],https://pbs.twimg.com/profile_images/875380682637234176/Fw_Rx4T-_normal.jpg,https://x.com/fema/status/1039881167225409537,tweet_id:1039881167225409537
FEMA,@fema,2018-09-12T15:21:49.000Z,True,"Please help share this information about evacuating with service animals & pets. If you are leaving today, follow local official accounts to get the latest information about routes and other safety guidance:    #Florence",2,172,102,0,['#Florence'],"['@SCEMD', '@NCEmergency', '@VDEM']",[],https://pbs.twimg.com/profile_images/875380682637234176/Fw_Rx4T-_normal.jpg,https://x.com/fema/status/1039896871060299778,tweet_id:1039896871060299778
FEMA,@fema,2018-09-12T12:14:41.000Z,True,"Today is the day to finish preparing for Hurricane #Florence. Check on family, friends, and neighbors as well, in case they need help getting ready.",90,884,1.5K,0,['#Florence'],[],[],https://pbs.twimg.com/profile_images/875380682637234176/Fw_Rx4T-_normal.jpg,https://x.com/fema/status/1039849779512201221,tweet_id:1039849779512201221
Galaxy Digital,@GalaxyDigital,2018-09-12T15:09:33.000Z,False,"4. We will be extending our emergency support hours from 7 a.m. to 10 p.m. EST. If you have an emergency during this time, you can reach us directly at support@galaxydigital.com.#HurricaneFlorerence #disasterresponse",0,0,0,0,"['#HurricaneFlorerence', '#disasterresponse']",[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1039893784815960065,tweet_id:1039893784815960065
Galaxy Digital,@GalaxyDigital,2018-09-12T15:08:43.000Z,False,3. We have increased the capacity of our servers to ensure that your #volunteermgmt site  will remain up-and-running 24/7 under the burden of increased traffic as a result of #HurricaneFlorence .    #disasterrelief,0,0,0,0,"['#volunteermgmt', '#HurricaneFlorence', '#disasterrelief']",[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1039893574358392838,tweet_id:1039893574358392838
Galaxy Digital,@GalaxyDigital,2018-09-12T15:05:53.000Z,False,2.  We are opening up unlimited email messaging in your software to communicate with your #volunteers during #HurricaneFlorence .,0,0,0,0,"['#volunteers', '#HurricaneFlorence']",[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1039892863855800321,tweet_id:1039892863855800321
Galaxy Digital,@GalaxyDigital,2018-09-12T15:04:45.000Z,False,"1. As #HurricaneFlorence heads towards our home state of NC, we want to offer peace of mind that our tools and team are here for you. From September 12 through September 17, Galaxy Digital will be taking the following proactive measures to assist those affected.",0,0,0,0,['#HurricaneFlorence'],[],[],https://pbs.twimg.com/profile_images/1037802927430283264/Yxadwzsm_normal.jpg,https://x.com/GalaxyDigital/status/1039892576747307008,tweet_id:1039892576747307008
